TF	Target	EdgeWeight
G046	G088	0.0018284007
G100	G047	0.0018283783
G081	G018	0.0018283644
G051	G010	0.0018283231
G058	G073	0.0018283129
G053	G022	0.0018283057
G058	G040	0.0018282807
G082	G065	0.0018282342
G099	G054	0.0018282096
G055	G081	0.0018281935
G096	G076	0.0018281817
G078	G045	0.0018281313
G048	G015	0.0018281157
G076	G088	0.0018281151
G089	G003	0.0018280977
G004	G007	0.0018280968
G034	G100	0.001828073
G021	G087	0.0018280598
G021	G034	0.0018280232
G040	G015	0.001827988
G037	G048	0.0018279811
G019	G015	0.001827916
G087	G033	0.001827876
G057	G091	0.0018278608
G058	G053	0.0018278605
G046	G032	0.00182786
G057	G060	0.0018278081
G064	G083	0.0018277839
G098	G003	0.0018277768
G060	G008	0.0018277084
G092	G080	0.001827642
G075	G080	0.0018276213
G040	G079	0.0018276178
G034	G037	0.001827593
G097	G068	0.0018275058
G031	G092	0.0018275041
G006	G003	0.001827452
G087	G030	0.0018274438
G047	G097	0.0018274107
G033	G053	0.00182737
G015	G002	0.0018273402
G057	G073	0.001827289
G023	G026	0.0018272599
G081	G006	0.0018272586
G066	G074	0.0018272559
G069	G020	0.0018272559
G008	G052	0.001827218
G014	G030	0.0018272053
G002	G072	0.0018271849
G046	G004	0.0018271254
G081	G100	0.0018271011
G069	G095	0.0018270806
G017	G060	0.001827072
G068	G086	0.0018270708
G051	G032	0.0018270699
G089	G052	0.0018270385
G067	G077	0.0018269429
G011	G074	0.0018268736
G062	G044	0.0018268604
G007	G012	0.0018268455
G097	G002	0.0018268251
G065	G049	0.0018267796
G090	G040	0.001826711
G003	G016	0.0018266788
G088	G066	0.0018266515
G055	G065	0.00182661
G065	G093	0.0018265896
G050	G021	0.0018265501
G002	G023	0.0018265218
G055	G032	0.0018264798
G032	G027	0.0018264562
G067	G095	0.0018264328
G043	G008	0.0018264264
G001	G063	0.0018264157
G019	G061	0.0018263955
G010	G077	0.0018263567
G061	G013	0.0018263515
G044	G088	0.0018263377
G066	G084	0.0018263365
G085	G017	0.0018262845
G025	G022	0.0018262601
G008	G034	0.0018262435
G037	G003	0.0018262153
G027	G013	0.0018261265
G065	G081	0.0018261182
G058	G091	0.0018261113
G020	G086	0.0018260971
G015	G033	0.0018260911
G058	G016	0.001826076
G022	G021	0.0018260716
G053	G086	0.0018259466
G086	G039	0.0018258595
G030	G041	0.0018258594
G056	G006	0.0018258535
G088	G007	0.0018258528
G092	G082	0.0018258274
G031	G012	0.0018258248
G092	G047	0.0018257399
G028	G034	0.0018257243
G063	G070	0.0018256957
G040	G042	0.0018256077
G016	G019	0.0018255694
G032	G044	0.0018255294
G031	G065	0.001825506
G001	G088	0.0018253975
G090	G022	0.0018253633
G021	G049	0.0018251825
G085	G077	0.0018251794
G085	G030	0.0018251515
G008	G097	0.0018251176
G027	G022	0.0018251137
G086	G088	0.0018251132
G091	G013	0.0018251066
G082	G022	0.0018251038
G068	G025	0.0018250968
G034	G087	0.0018250587
G091	G062	0.0018250415
G055	G051	0.0018250092
G046	G053	0.0018249752
G046	G021	0.0018248899
G044	G047	0.0018248814
G004	G042	0.0018248749
G056	G042	0.0018248616
G005	G031	0.0018248033
G090	G082	0.0018247559
G056	G053	0.0018247522
G071	G064	0.001824751
G005	G070	0.0018247007
G086	G092	0.0018246812
G049	G050	0.0018246396
G097	G053	0.0018245975
G061	G044	0.0018245906
G051	G027	0.0018245811
G048	G073	0.0018245027
G091	G058	0.0018244594
G059	G083	0.0018244333
G028	G047	0.0018244325
G018	G086	0.0018243996
G003	G006	0.0018243458
G013	G035	0.0018243432
G019	G065	0.001824338
G022	G056	0.0018243254
G020	G010	0.0018242534
G039	G027	0.0018242311
G095	G010	0.0018241933
G069	G040	0.0018241395
G039	G087	0.0018241062
G002	G096	0.001824083
G068	G062	0.001824061
G030	G079	0.0018240217
G041	G099	0.001824014
G062	G058	0.001824009
G024	G011	0.0018239974
G054	G045	0.0018239587
G076	G056	0.0018238977
G026	G040	0.0018238397
G016	G048	0.0018238246
G098	G082	0.0018238123
G084	G004	0.0018237869
G003	G011	0.0018237554
G025	G056	0.0018237514
G015	G058	0.0018236588
G032	G081	0.0018235955
G001	G049	0.0018235382
G043	G053	0.0018235141
G100	G044	0.0018235052
G037	G099	0.0018234962
G009	G063	0.0018234957
G066	G019	0.0018234492
G093	G044	0.0018234263
G097	G045	0.0018233994
G092	G008	0.001823398
G056	G044	0.0018233723
G048	G099	0.0018232987
G032	G048	0.0018232971
G096	G047	0.0018232699
G003	G072	0.0018232628
G087	G092	0.0018232226
G075	G003	0.001823212
G089	G047	0.0018232096
G030	G073	0.001823131
G042	G003	0.001823117
G031	G021	0.0018230795
G015	G054	0.0018230664
G037	G028	0.001823036
G089	G036	0.001823018
G052	G045	0.0018229595
G044	G022	0.0018228632
G065	G051	0.0018227468
G096	G063	0.0018227425
G026	G043	0.0018227092
G046	G063	0.0018226999
G001	G089	0.0018225998
G026	G050	0.0018225774
G046	G099	0.0018225267
G029	G093	0.0018225219
G019	G028	0.0018225107
G092	G028	0.0018225051
G026	G044	0.0018224783
G078	G015	0.0018224698
G092	G057	0.0018224014
G076	G007	0.0018223573
G044	G004	0.001822304
G053	G005	0.00182226
G068	G060	0.0018222237
G054	G049	0.0018222008
G091	G018	0.0018221787
G039	G037	0.0018221786
G037	G076	0.0018221458
G007	G016	0.0018221376
G060	G094	0.0018221217
G038	G031	0.001822115
G095	G033	0.0018221007
G044	G089	0.0018220907
G018	G054	0.0018220802
G067	G032	0.0018220762
G023	G020	0.001822067
G024	G006	0.0018220446
G014	G072	0.0018220228
G043	G036	0.0018219817
G096	G093	0.001821966
G069	G016	0.0018219372
G090	G067	0.0018219078
G060	G088	0.001821902
G079	G034	0.0018218796
G001	G074	0.0018218791
G026	G013	0.0018218589
G003	G065	0.0018218124
G012	G014	0.0018217699
G078	G041	0.0018217129
G090	G005	0.0018216853
G031	G025	0.0018216576
G056	G025	0.0018216523
G052	G037	0.0018216346
G080	G030	0.0018216234
G059	G052	0.0018216171
G042	G004	0.0018216133
G024	G020	0.0018215904
G013	G047	0.001821588
G002	G055	0.0018215041
G095	G036	0.0018214984
G012	G069	0.0018214961
G060	G023	0.0018214918
G042	G006	0.0018214206
G023	G088	0.0018214122
G094	G043	0.0018213956
G035	G015	0.0018213354
G061	G019	0.0018213243
G084	G056	0.0018211777
G050	G015	0.0018211597
G026	G029	0.0018211411
G070	G093	0.0018211239
G047	G064	0.0018210971
G037	G100	0.0018210671
G004	G021	0.0018210394
G059	G049	0.0018210339
G027	G053	0.001821014
G016	G052	0.0018209941
G065	G096	0.001820963
G005	G095	0.0018209473
G095	G056	0.0018209373
G034	G015	0.0018209325
G015	G019	0.0018209242
G027	G049	0.0018209211
G014	G007	0.0018207936
G023	G024	0.0018207805
G082	G053	0.0018207803
G098	G017	0.001820766
G063	G034	0.0018207598
G039	G036	0.0018207479
G069	G082	0.0018207473
G040	G093	0.0018207426
G060	G001	0.0018207137
G089	G056	0.0018207043
G037	G004	0.0018206646
G001	G061	0.0018206349
G049	G036	0.0018206162
G042	G060	0.0018205998
G076	G074	0.0018205151
G006	G048	0.0018205122
G058	G045	0.0018204693
G071	G039	0.001820465
G092	G006	0.0018204425
G072	G023	0.0018203623
G067	G093	0.0018203534
G051	G063	0.0018203482
G051	G081	0.0018203052
G003	G069	0.0018202609
G040	G058	0.0018202079
G002	G070	0.0018201811
G051	G060	0.0018201802
G019	G082	0.0018201724
G002	G060	0.0018201668
G095	G077	0.0018201504
G077	G010	0.0018201356
G012	G042	0.0018201334
G060	G026	0.0018200959
G093	G036	0.0018200921
G037	G026	0.0018200905
G045	G020	0.0018200756
G011	G046	0.001819994
G059	G005	0.0018198963
G039	G030	0.0018198767
G005	G076	0.0018198488
G098	G077	0.0018197902
G066	G092	0.0018197894
G092	G010	0.0018197258
G086	G071	0.0018197162
G065	G082	0.001819709
G012	G026	0.0018196823
G017	G082	0.0018196695
G026	G071	0.0018196608
G036	G088	0.0018196343
G087	G054	0.0018196233
G004	G088	0.0018195778
G082	G097	0.0018195489
G044	G058	0.0018195348
G031	G034	0.0018194157
G021	G054	0.001819393
G002	G052	0.0018193705
G026	G096	0.0018193121
G082	G049	0.001819305
G010	G074	0.0018192483
G031	G057	0.0018192048
G096	G077	0.001819193
G085	G012	0.0018191857
G064	G049	0.0018191714
G092	G013	0.0018191184
G049	G037	0.0018190922
G022	G047	0.0018190558
G089	G055	0.0018190535
G026	G052	0.0018190078
G064	G031	0.0018189759
G013	G067	0.0018189396
G063	G088	0.0018189322
G022	G042	0.0018189049
G080	G027	0.0018188873
G059	G064	0.0018187427
G075	G045	0.0018186936
G031	G081	0.0018186617
G044	G025	0.001818624
G024	G095	0.0018186215
G064	G010	0.0018185221
G081	G046	0.0018184923
G046	G005	0.0018184714
G072	G053	0.001818471
G095	G089	0.0018184563
G009	G019	0.0018183995
G065	G024	0.0018183937
G082	G020	0.0018183651
G082	G077	0.0018183347
G017	G097	0.0018182886
G015	G031	0.0018182843
G016	G053	0.0018182774
G034	G026	0.0018182774
G048	G062	0.0018182476
G067	G052	0.0018182386
G024	G079	0.0018182385
G032	G059	0.0018182053
G002	G062	0.0018181473
G066	G044	0.0018181412
G001	G005	0.001818135
G091	G056	0.0018181348
G086	G031	0.0018181233
G045	G015	0.0018181067
G060	G068	0.0018180804
G079	G056	0.001818073
G013	G024	0.0018180032
G043	G092	0.0018179397
G001	G067	0.001817919
G052	G043	0.0018177902
G078	G097	0.0018177698
G089	G008	0.0018177283
G041	G097	0.0018176808
G021	G092	0.0018176299
G069	G036	0.0018176171
G060	G082	0.0018175549
G005	G040	0.0018175468
G048	G026	0.001817524
G019	G064	0.0018174418
G088	G021	0.0018174011
G086	G023	0.0018173413
G010	G038	0.0018173084
G064	G020	0.0018172938
G036	G010	0.0018172854
G024	G056	0.0018172823
G096	G039	0.0018172762
G025	G063	0.0018172612
G092	G007	0.0018172557
G059	G053	0.0018170953
G062	G021	0.0018170904
G062	G004	0.0018170599
G097	G089	0.0018170334
G002	G015	0.0018170015
G038	G067	0.0018169885
G025	G069	0.0018169855
G051	G099	0.0018169604
G086	G063	0.0018169023
G050	G030	0.001816882
G018	G060	0.0018168612
G088	G072	0.001816846
G048	G069	0.0018168326
G025	G074	0.0018168294
G098	G008	0.0018168249
G050	G095	0.0018168198
G054	G047	0.0018168099
G087	G081	0.001816766
G051	G019	0.0018167569
G082	G014	0.0018167378
G049	G099	0.0018167087
G018	G090	0.001816705
G056	G100	0.0018166958
G031	G090	0.0018166933
G085	G002	0.0018166641
G017	G012	0.0018166361
G010	G031	0.0018166263
G022	G015	0.0018166105
G057	G063	0.0018166015
G079	G051	0.0018165755
G044	G077	0.0018165468
G031	G008	0.00181653
G092	G020	0.0018164782
G089	G031	0.001816477
G043	G100	0.0018164363
G024	G082	0.0018164351
G013	G003	0.0018163564
G032	G011	0.0018163036
G081	G032	0.0018162825
G023	G050	0.0018162666
G016	G082	0.0018162471
G009	G052	0.0018161815
G042	G036	0.0018161365
G060	G086	0.0018161276
G091	G093	0.001816105
G043	G025	0.0018160483
G003	G093	0.0018160434
G001	G002	0.0018160399
G025	G079	0.0018160386
G087	G057	0.001816037
G010	G075	0.0018160323
G080	G028	0.0018160295
G002	G049	0.001815967
G066	G037	0.0018158905
G062	G080	0.0018158723
G041	G095	0.0018158347
G090	G002	0.0018158156
G025	G033	0.0018158095
G065	G022	0.0018157993
G097	G047	0.0018157872
G031	G076	0.0018157627
G062	G090	0.0018157177
G017	G084	0.0018156393
G027	G052	0.0018156014
G080	G036	0.0018155536
G098	G031	0.0018155419
G090	G046	0.0018155281
G056	G077	0.0018155278
G010	G013	0.0018155164
G096	G064	0.0018154696
G072	G030	0.0018154647
G044	G065	0.0018154407
G035	G083	0.0018153881
G026	G072	0.0018153775
G010	G049	0.0018153031
G072	G027	0.0018152487
G052	G042	0.0018152304
G063	G040	0.0018152181
G087	G085	0.0018152051
G054	G020	0.001815138
G084	G024	0.0018151351
G097	G056	0.001815109
G032	G096	0.0018150884
G084	G021	0.0018150862
G049	G044	0.0018150646
G026	G067	0.0018150563
G009	G039	0.0018149827
G012	G039	0.0018149714
G001	G090	0.00181495
G045	G018	0.0018149363
G021	G065	0.0018149088
G008	G015	0.0018148584
G096	G013	0.001814828
G016	G074	0.0018147018
G009	G097	0.001814644
G035	G054	0.0018146203
G096	G025	0.0018145145
G067	G096	0.0018144804
G088	G004	0.0018144647
G092	G063	0.0018144574
G029	G020	0.0018144307
G064	G041	0.0018143886
G008	G049	0.001814381
G016	G034	0.0018143429
G043	G086	0.0018142794
G038	G004	0.0018142717
G056	G091	0.0018142692
G057	G035	0.0018142379
G021	G060	0.0018142367
G010	G062	0.0018141487
G092	G067	0.0018141201
G044	G049	0.0018141125
G038	G095	0.0018141089
G059	G070	0.0018140918
G064	G098	0.0018140764
G080	G019	0.0018140728
G054	G002	0.0018140303
G098	G061	0.0018140239
G044	G087	0.001814016
G024	G021	0.0018140116
G016	G030	0.0018140101
G018	G005	0.0018140071
G088	G081	0.0018140007
G071	G023	0.0018139955
G057	G003	0.0018139342
G087	G097	0.0018139035
G047	G003	0.0018139005
G003	G039	0.001813889
G098	G050	0.0018138709
G072	G039	0.0018138171
G081	G094	0.0018137812
G011	G004	0.0018137805
G044	G060	0.0018137469
G037	G005	0.0018137385
G089	G095	0.0018137317
G061	G070	0.0018137058
G093	G020	0.0018136909
G008	G013	0.0018136139
G005	G039	0.0018136032
G056	G038	0.0018135424
G095	G013	0.0018135335
G042	G034	0.001813528
G081	G073	0.0018134774
G055	G019	0.0018134444
G034	G064	0.0018134252
G097	G023	0.0018134246
G007	G022	0.001813416
G040	G026	0.0018133811
G070	G044	0.00181337
G030	G017	0.0018133656
G038	G043	0.00181335
G039	G070	0.001813337
G001	G020	0.0018133154
G084	G003	0.0018133143
G044	G099	0.0018132497
G100	G049	0.0018132136
G017	G096	0.0018132118
G019	G027	0.0018132022
G030	G049	0.0018132016
G077	G032	0.0018131908
G046	G051	0.0018131885
G003	G049	0.0018131337
G008	G089	0.0018130583
G068	G058	0.0018129881
G009	G053	0.0018129566
G023	G047	0.0018129409
G067	G047	0.0018129331
G099	G022	0.0018129249
G086	G043	0.0018129214
G098	G088	0.0018128686
G087	G005	0.0018128419
G086	G076	0.0018127972
G078	G072	0.0018127953
G030	G039	0.0018127436
G018	G025	0.0018127216
G050	G084	0.0018127192
G004	G100	0.001812717
G090	G016	0.0018126975
G010	G096	0.0018126592
G077	G082	0.0018126261
G076	G026	0.0018125724
G043	G034	0.0018124694
G047	G089	0.0018124388
G052	G007	0.0018124204
G073	G047	0.0018124067
G032	G090	0.0018123647
G070	G049	0.0018123577
G014	G046	0.0018123537
G047	G060	0.0018123497
G037	G056	0.0018123107
G044	G018	0.0018122528
G019	G032	0.0018122399
G051	G048	0.0018122343
G047	G008	0.0018122221
G070	G024	0.001812221
G095	G021	0.0018121249
G059	G050	0.0018120856
G082	G024	0.0018120854
G031	G086	0.0018120606
G048	G067	0.0018119926
G017	G057	0.00181191
G010	G003	0.0018119003
G022	G026	0.0018118966
G013	G033	0.0018118033
G064	G071	0.0018116464
G029	G007	0.0018116174
G098	G048	0.0018115169
G007	G023	0.001811509
G078	G060	0.0018114873
G002	G037	0.0018114478
G006	G072	0.0018114133
G093	G040	0.0018113867
G007	G034	0.0018113828
G046	G077	0.0018113243
G037	G087	0.0018113082
G015	G072	0.001811299
G084	G096	0.0018112822
G046	G075	0.0018112743
G070	G046	0.0018112671
G081	G087	0.0018112661
G002	G019	0.0018112599
G041	G040	0.0018112091
G054	G007	0.001811172
G088	G061	0.0018111069
G081	G045	0.0018110981
G085	G084	0.0018110964
G067	G007	0.0018110598
G073	G030	0.0018110347
G085	G010	0.0018110053
G013	G031	0.0018109876
G043	G081	0.0018109565
G007	G080	0.001810755
G026	G001	0.0018107466
G093	G067	0.0018107452
G004	G059	0.0018106605
G052	G049	0.0018106526
G007	G078	0.0018106048
G060	G007	0.0018105919
G046	G082	0.0018105673
G089	G035	0.0018105072
G025	G061	0.0018104855
G012	G090	0.0018104727
G077	G072	0.0018104516
G050	G072	0.0018104402
G073	G051	0.0018104272
G039	G044	0.0018103772
G100	G086	0.0018103074
G024	G088	0.0018102807
G081	G004	0.0018102796
G015	G040	0.0018102458
G008	G064	0.001810213
G056	G039	0.0018101986
G076	G090	0.0018101905
G017	G023	0.0018101701
G024	G073	0.0018101599
G098	G095	0.0018101397
G027	G072	0.0018101227
G085	G013	0.0018100584
G025	G037	0.0018100144
G099	G020	0.0018099808
G023	G077	0.0018099701
G033	G085	0.0018099671
G036	G046	0.0018099513
G004	G038	0.0018098904
G044	G056	0.0018098283
G046	G017	0.0018098151
G089	G088	0.0018097813
G013	G063	0.0018097487
G056	G037	0.0018097293
G012	G082	0.0018097254
G081	G099	0.0018096989
G055	G057	0.0018096784
G079	G006	0.0018096515
G047	G006	0.0018096475
G001	G045	0.0018096453
G047	G055	0.0018096039
G080	G090	0.0018095847
G011	G079	0.0018095631
G015	G017	0.001809552
G048	G036	0.0018095202
G026	G099	0.0018094847
G027	G015	0.0018093897
G057	G042	0.0018093883
G097	G046	0.0018093778
G058	G022	0.0018093184
G061	G087	0.0018093135
G052	G014	0.0018093027
G076	G057	0.0018092741
G062	G099	0.0018092568
G082	G012	0.0018092367
G044	G078	0.0018092362
G007	G010	0.0018091608
G096	G019	0.0018091387
G057	G077	0.0018090984
G002	G099	0.0018090713
G054	G003	0.0018090291
G026	G022	0.0018090198
G053	G064	0.0018090192
G081	G035	0.001808989
G021	G031	0.0018089849
G057	G080	0.0018089784
G099	G045	0.001808962
G022	G086	0.0018089053
G002	G048	0.0018088392
G046	G016	0.0018088259
G042	G017	0.0018088087
G005	G046	0.0018087943
G007	G040	0.0018087754
G068	G002	0.0018086764
G078	G010	0.0018086503
G052	G092	0.0018086378
G057	G040	0.0018086318
G051	G096	0.0018086248
G059	G065	0.0018086134
G005	G067	0.0018086084
G034	G074	0.0018085905
G038	G035	0.0018085751
G093	G048	0.0018085594
G100	G003	0.0018085509
G069	G010	0.0018085425
G063	G031	0.0018084625
G066	G076	0.0018084471
G020	G017	0.0018083587
G093	G031	0.0018082982
G048	G049	0.0018082827
G061	G077	0.0018082415
G085	G065	0.0018082358
G036	G079	0.0018081793
G092	G037	0.0018081368
G036	G012	0.001808122
G065	G044	0.0018081167
G087	G076	0.0018080957
G097	G006	0.0018080858
G046	G027	0.001808041
G088	G012	0.0018080155
G076	G047	0.0018079758
G056	G060	0.0018079712
G019	G001	0.0018079603
G084	G061	0.001807943
G035	G093	0.0018079218
G006	G026	0.0018079128
G092	G095	0.0018079042
G083	G007	0.0018078715
G063	G081	0.0018078414
G003	G034	0.0018078374
G011	G003	0.0018078244
G025	G065	0.0018078091
G076	G071	0.0018077899
G022	G097	0.0018077802
G074	G060	0.0018077506
G094	G077	0.001807742
G068	G028	0.0018077306
G008	G003	0.0018077261
G041	G045	0.0018076848
G023	G044	0.0018076696
G070	G028	0.0018076595
G018	G033	0.0018076146
G049	G003	0.0018075879
G003	G031	0.0018075791
G007	G049	0.0018075227
G065	G089	0.0018075135
G012	G050	0.0018074844
G093	G003	0.0018074824
G058	G054	0.0018074667
G003	G025	0.0018074552
G035	G060	0.001807441
G090	G063	0.0018074134
G083	G043	0.0018073812
G062	G019	0.0018073757
G091	G067	0.0018073445
G080	G046	0.0018073402
G076	G034	0.0018073024
G089	G010	0.0018072982
G030	G011	0.001807294
G067	G060	0.0018072231
G032	G053	0.0018072107
G012	G085	0.0018071363
G057	G010	0.0018071329
G084	G060	0.0018071319
G005	G055	0.0018070954
G034	G016	0.0018070929
G066	G006	0.0018070529
G024	G022	0.0018070439
G077	G036	0.0018070424
G041	G083	0.0018070335
G028	G070	0.0018070261
G083	G014	0.00180701
G054	G008	0.0018069503
G016	G088	0.001806943
G031	G004	0.0018069355
G044	G082	0.0018069047
G043	G022	0.0018068511
G015	G067	0.0018068455
G040	G023	0.0018067558
G061	G033	0.0018067553
G009	G077	0.0018067342
G057	G055	0.0018066823
G098	G060	0.0018066603
G037	G042	0.0018066439
G017	G032	0.0018066207
G078	G099	0.0018066148
G053	G037	0.0018066014
G013	G078	0.0018065956
G020	G004	0.0018065714
G089	G076	0.0018065601
G100	G024	0.0018065346
G002	G046	0.0018065093
G080	G065	0.0018064933
G082	G098	0.0018064927
G025	G035	0.0018064851
G056	G005	0.0018064631
G068	G007	0.0018064021
G065	G062	0.0018063963
G051	G088	0.0018063884
G060	G069	0.0018063786
G073	G050	0.0018063702
G009	G084	0.0018063656
G037	G010	0.0018063128
G034	G072	0.0018062989
G040	G076	0.0018062907
G034	G001	0.0018062862
G034	G023	0.0018062716
G034	G012	0.0018062536
G027	G004	0.0018062408
G021	G086	0.0018062163
G097	G073	0.0018061997
G060	G005	0.00180619
G010	G076	0.0018061737
G058	G027	0.0018061663
G006	G039	0.0018061379
G059	G013	0.0018061359
G097	G007	0.0018060722
G066	G057	0.0018060489
G020	G013	0.0018060288
G094	G048	0.0018060264
G010	G078	0.0018060164
G044	G074	0.0018059822
G074	G082	0.0018059817
G018	G074	0.0018059424
G013	G083	0.0018059202
G086	G025	0.0018058233
G002	G087	0.0018057716
G076	G024	0.0018057537
G012	G058	0.0018057361
G090	G062	0.0018057299
G036	G096	0.0018057183
G028	G021	0.0018057118
G072	G007	0.0018056879
G074	G089	0.0018056763
G016	G046	0.0018056676
G063	G061	0.0018056588
G051	G089	0.0018056226
G034	G007	0.0018056168
G097	G037	0.0018055873
G055	G063	0.0018055767
G069	G074	0.00180557
G048	G085	0.0018054973
G017	G015	0.0018054972
G009	G007	0.0018054453
G027	G020	0.0018054098
G001	G072	0.0018054044
G011	G097	0.00180539
G089	G044	0.001805386
G003	G051	0.0018053852
G081	G066	0.0018052835
G032	G006	0.0018052713
G039	G006	0.0018052587
G027	G047	0.0018052019
G068	G065	0.0018052008
G018	G095	0.0018051502
G040	G055	0.0018051334
G018	G057	0.001805117
G046	G074	0.0018051062
G010	G057	0.0018050673
G072	G031	0.0018050403
G029	G048	0.0018050157
G043	G063	0.0018050103
G014	G059	0.0018049913
G064	G022	0.0018049863
G008	G048	0.0018049553
G058	G034	0.0018048959
G088	G087	0.0018048246
G060	G038	0.0018048208
G078	G048	0.0018048196
G071	G002	0.0018047879
G067	G056	0.0018047604
G058	G059	0.0018047591
G013	G064	0.0018047559
G058	G063	0.0018047029
G006	G037	0.0018046957
G067	G050	0.0018046885
G022	G020	0.0018046582
G007	G081	0.0018045809
