TF	Target	EdgeWeight
G058	G078	0.0018178945
G036	G065	0.0018178932
G030	G080	0.001817874
G036	G014	0.0018178608
G076	G013	0.001817819
G002	G080	0.0018177818
G071	G004	0.0018177369
G093	G082	0.0018177287
G013	G024	0.0018176924
G091	G032	0.0018176871
G072	G029	0.0018175525
G020	G031	0.0018175136
G012	G005	0.0018175121
G066	G075	0.0018175098
G079	G065	0.001817506
G098	G092	0.0018174939
G082	G015	0.0018174887
G004	G061	0.0018174881
G014	G039	0.0018174454
G023	G075	0.0018174399
G092	G015	0.0018174391
G041	G018	0.0018174242
G040	G011	0.0018174036
G022	G025	0.0018173715
G060	G005	0.001817353
G027	G081	0.0018173434
G036	G009	0.001817294
G047	G046	0.001817249
G048	G035	0.0018172446
G006	G093	0.0018171588
G043	G001	0.0018170254
G014	G062	0.001816992
G007	G028	0.0018169719
G069	G100	0.0018169227
G078	G062	0.0018168823
G047	G091	0.0018168779
G041	G011	0.0018168491
G067	G073	0.0018168227
G064	G086	0.0018167875
G061	G021	0.0018167426
G027	G097	0.0018166933
G091	G062	0.0018166532
G069	G080	0.0018166492
G065	G056	0.0018166453
G069	G031	0.001816635
G046	G080	0.0018166249
G070	G003	0.0018165901
G018	G036	0.0018165604
G058	G094	0.0018165108
G041	G005	0.0018164616
G069	G018	0.00181646
G044	G095	0.001816403
G050	G028	0.0018163786
G003	G038	0.0018163493
G020	G086	0.0018163051
G039	G065	0.0018163042
G022	G040	0.0018162911
G067	G047	0.0018162755
G065	G037	0.0018162082
G018	G097	0.0018162049
G048	G002	0.0018161904
G007	G062	0.0018161326
G040	G041	0.0018161053
G099	G024	0.001816092
G016	G100	0.0018160612
G097	G011	0.0018160366
G031	G059	0.0018160219
G039	G064	0.0018159768
G009	G045	0.0018159312
G027	G086	0.0018159308
G064	G019	0.0018159198
G027	G031	0.001815917
G056	G002	0.0018159023
G017	G034	0.0018158562
G006	G011	0.0018158013
G097	G026	0.001815788
G057	G093	0.0018157875
G080	G014	0.0018157808
G043	G091	0.0018157469
G093	G042	0.0018156972
G027	G093	0.0018156942
G091	G061	0.0018156526
G070	G009	0.0018156433
G008	G080	0.0018154589
G045	G036	0.001815447
G059	G048	0.0018154347
G053	G048	0.0018153928
G012	G056	0.0018153598
G023	G084	0.0018153575
G045	G065	0.0018153455
G014	G044	0.0018153115
G061	G096	0.0018152713
G029	G091	0.0018152486
G053	G044	0.0018152331
G074	G031	0.0018151272
G049	G071	0.0018151088
G094	G091	0.0018150919
G017	G081	0.001815059
G038	G063	0.0018150278
G005	G047	0.0018149959
G097	G013	0.0018149479
G005	G077	0.0018149164
G087	G033	0.0018148816
G027	G042	0.0018148667
G049	G047	0.0018148599
G078	G011	0.0018148593
G041	G043	0.0018147245
G056	G068	0.0018147125
G065	G009	0.0018147049
G069	G045	0.0018146927
G046	G056	0.0018146418
G053	G032	0.0018146413
G062	G037	0.0018146186
G012	G076	0.0018146163
G054	G022	0.0018146114
G049	G062	0.0018146102
G049	G028	0.0018145859
G068	G058	0.0018145829
G099	G025	0.0018145576
G024	G061	0.0018145153
G042	G098	0.001814504
G041	G061	0.0018144415
G032	G069	0.0018144355
G042	G016	0.00181443
G083	G052	0.001814386
G096	G007	0.0018143387
G071	G048	0.0018143124
G086	G029	0.0018142929
G080	G072	0.0018142686
G010	G086	0.0018142334
G062	G013	0.0018141073
G074	G003	0.0018141039
G097	G025	0.0018140913
G016	G022	0.0018140837
G031	G042	0.0018139803
G058	G079	0.0018139359
G006	G084	0.0018138898
G055	G036	0.0018138407
G081	G050	0.0018138281
G064	G075	0.0018137797
G041	G044	0.0018137728
G071	G080	0.0018137457
G070	G069	0.0018137253
G031	G075	0.0018136868
G035	G034	0.0018135989
G016	G059	0.0018135873
G092	G047	0.0018135407
G035	G039	0.0018134504
G032	G034	0.0018134472
G001	G061	0.0018134086
G076	G096	0.0018133847
G041	G003	0.0018133807
G002	G071	0.001813358
G007	G035	0.0018133459
G009	G042	0.0018133003
G065	G035	0.0018132213
G077	G080	0.0018132091
G041	G095	0.0018132004
G036	G097	0.0018131714
G069	G036	0.0018131678
G044	G026	0.0018131661
G015	G027	0.0018131541
G013	G098	0.0018131381
G067	G063	0.0018131372
G037	G002	0.0018131064
G084	G035	0.0018130428
G058	G095	0.0018129813
G015	G093	0.0018128972
G073	G008	0.0018128899
G063	G075	0.001812888
G010	G089	0.001812867
G054	G019	0.0018128615
G031	G096	0.0018128225
G001	G076	0.0018128196
G053	G069	0.0018127729
G100	G076	0.001812769
G077	G024	0.0018127474
G027	G078	0.0018127225
G038	G056	0.0018127043
G026	G061	0.0018126667
G073	G025	0.0018125941
G018	G004	0.0018125584
G005	G013	0.0018125318
G032	G029	0.0018124267
G041	G031	0.0018124072
G039	G042	0.0018124036
G060	G070	0.0018124034
G084	G056	0.0018123921
G034	G039	0.0018123891
G018	G065	0.0018123685
G075	G072	0.0018123675
G027	G050	0.0018122949
G054	G071	0.0018122742
G087	G061	0.001812199
G074	G005	0.0018121989
G024	G032	0.0018121346
G003	G059	0.0018121315
G020	G080	0.0018121153
G033	G006	0.0018120841
G002	G005	0.0018120597
G088	G002	0.0018119686
G035	G075	0.0018119626
G056	G066	0.0018119428
G047	G071	0.0018118956
G012	G062	0.0018118899
G009	G026	0.001811853
G062	G098	0.001811842
G024	G027	0.0018118123
G089	G044	0.0018117937
G005	G032	0.0018117541
G049	G025	0.0018117303
G097	G061	0.0018116959
G003	G068	0.0018116463
G013	G063	0.0018116344
G025	G036	0.0018116328
G025	G007	0.0018116046
G029	G049	0.0018115961
G089	G056	0.0018115813
G080	G016	0.0018115746
G014	G025	0.0018115634
G046	G099	0.0018115118
G079	G029	0.0018114629
G078	G083	0.0018114587
G027	G077	0.0018114524
G036	G013	0.0018114195
G016	G058	0.0018113756
G058	G080	0.0018113609
G032	G090	0.0018113555
G058	G041	0.0018113327
G074	G090	0.0018112562
G054	G097	0.001811224
G065	G055	0.0018111544
G047	G018	0.0018111481
G060	G093	0.0018111429
G007	G078	0.0018111314
G055	G067	0.0018110811
G084	G050	0.0018110776
G023	G056	0.0018110735
G022	G021	0.0018110408
G061	G076	0.0018110354
G031	G008	0.0018110009
G008	G059	0.0018109911
G038	G017	0.0018108861
G081	G040	0.0018108799
G020	G041	0.001810877
G099	G009	0.0018108742
G051	G086	0.0018108108
G091	G016	0.0018107765
G017	G005	0.0018107604
G098	G078	0.0018107588
G090	G086	0.0018107555
G006	G077	0.0018107478
G096	G040	0.0018107448
G018	G013	0.0018107085
G083	G030	0.0018106876
G054	G006	0.001810656
G039	G091	0.0018106555
G052	G096	0.0018106533
G058	G091	0.0018106259
G093	G041	0.001810604
G016	G002	0.0018106025
G009	G083	0.0018105953
G031	G093	0.0018104971
G004	G042	0.001810459
G043	G004	0.0018104577
G054	G099	0.0018104572
G027	G058	0.0018104258
G058	G027	0.0018104141
G042	G037	0.001810414
G040	G026	0.0018103975
G031	G072	0.0018103847
G037	G095	0.0018103231
G050	G034	0.0018102737
G005	G049	0.0018102698
G016	G090	0.00181026
G064	G018	0.0018102309
G029	G015	0.0018102017
G009	G035	0.0018101379
G081	G070	0.0018101183
G081	G028	0.0018101175
G028	G066	0.0018100943
G062	G051	0.0018100557
G017	G002	0.0018100541
G037	G009	0.0018100182
G086	G072	0.0018100129
G095	G014	0.0018099842
G091	G066	0.001809865
G026	G097	0.0018098435
G002	G021	0.0018098401
G012	G081	0.0018097734
G018	G007	0.0018097614
G002	G091	0.0018097576
G091	G086	0.0018097366
G085	G029	0.0018097176
G037	G061	0.0018097153
G035	G040	0.0018096851
G051	G081	0.001809685
G043	G008	0.0018096582
G049	G098	0.001809657
G025	G063	0.0018096344
G053	G063	0.001809604
G082	G049	0.0018095942
G012	G006	0.0018095416
G070	G052	0.0018095283
G064	G045	0.0018095234
G047	G053	0.0018095049
G065	G075	0.0018095023
G009	G099	0.0018094942
G065	G011	0.0018094837
G018	G049	0.0018094522
G100	G035	0.0018094504
G018	G022	0.0018094408
G022	G091	0.00180944
G026	G056	0.001809399
G019	G099	0.0018093947
G060	G035	0.0018092954
G036	G056	0.0018092929
G055	G075	0.0018092769
G001	G024	0.0018092555
G091	G043	0.001809181
G075	G084	0.0018091457
G085	G091	0.0018091418
G015	G018	0.0018091167
G030	G071	0.0018091113
G092	G018	0.0018090919
G040	G049	0.0018090659
G061	G070	0.001809056
G043	G016	0.0018090316
G079	G034	0.0018090212
G073	G087	0.0018090099
G002	G006	0.0018089415
G025	G022	0.0018089317
G031	G037	0.0018089287
G042	G065	0.0018089258
G031	G020	0.0018088652
G063	G002	0.0018088213
G002	G076	0.0018088158
G047	G008	0.0018088158
G012	G084	0.0018088158
G017	G046	0.0018088096
G054	G067	0.0018087926
G085	G090	0.0018087853
G099	G051	0.0018087849
G060	G015	0.0018087772
G011	G078	0.0018087146
G067	G035	0.0018086671
G037	G070	0.0018086422
G071	G085	0.0018086353
G051	G028	0.001808623
G038	G060	0.0018085858
G015	G099	0.001808582
G068	G021	0.0018085354
G057	G054	0.001808529
G007	G008	0.0018084955
G025	G019	0.0018084903
G020	G053	0.0018084634
G038	G059	0.0018084456
G078	G017	0.0018084454
G074	G059	0.0018084393
G084	G004	0.0018084066
G036	G051	0.0018084059
G010	G001	0.0018083848
G056	G039	0.0018083674
G023	G005	0.001808285
G083	G027	0.0018082565
G005	G099	0.0018082097
G036	G057	0.00180813
G022	G099	0.0018081255
G098	G005	0.0018080847
G088	G061	0.0018080637
G057	G005	0.0018080618
G082	G043	0.0018080317
G089	G091	0.0018080012
G078	G058	0.0018079466
G094	G026	0.0018079289
G025	G006	0.0018079268
G022	G023	0.0018078929
G059	G083	0.0018078485
G019	G090	0.0018077611
G090	G064	0.0018077388
G083	G077	0.0018077239
G074	G042	0.0018076211
G020	G039	0.0018076199
G090	G070	0.0018075919
G069	G009	0.0018074791
G007	G099	0.0018074574
G021	G056	0.0018074448
G043	G084	0.0018074398
G019	G078	0.0018074234
G039	G093	0.0018074163
G046	G066	0.0018074038
G084	G060	0.0018073792
G095	G018	0.0018073687
G050	G039	0.001807347
G082	G054	0.0018073412
G007	G006	0.0018073282
G053	G039	0.0018071904
G037	G006	0.0018071858
G075	G019	0.0018071679
G023	G028	0.0018071403
G022	G017	0.0018071354
G027	G082	0.0018071301
G027	G068	0.001807092
G018	G076	0.0018070886
G093	G010	0.0018070884
G047	G049	0.0018069989
G011	G003	0.0018068624
G017	G011	0.0018068419
G044	G078	0.001806811
G022	G062	0.0018067891
G092	G083	0.0018067479
G035	G019	0.0018067312
G047	G100	0.0018067014
G009	G088	0.0018066568
G052	G049	0.0018066481
G095	G067	0.0018066218
G055	G086	0.0018066175
G044	G091	0.0018065639
G014	G002	0.0018065589
G008	G023	0.001806382
G068	G089	0.0018063816
G059	G012	0.0018063436
G094	G074	0.0018063422
G094	G083	0.0018063096
G041	G084	0.0018063084
G078	G055	0.0018062944
G030	G021	0.0018062642
G092	G063	0.0018062545
G042	G068	0.0018062403
G076	G042	0.0018062188
G087	G052	0.0018062148
G093	G033	0.0018061966
G041	G030	0.0018061779
G015	G030	0.0018061656
G035	G089	0.0018061242
G038	G093	0.0018061171
G048	G100	0.0018060557
G002	G070	0.0018060479
G040	G085	0.0018059956
G070	G050	0.0018059736
G051	G030	0.0018059452
G096	G095	0.0018059168
G030	G029	0.0018058879
G010	G039	0.0018058593
G050	G040	0.0018058585
G005	G038	0.0018058415
G090	G079	0.0018057912
G073	G075	0.0018057828
G052	G006	0.0018057812
G009	G041	0.0018057419
G008	G067	0.0018056966
G099	G018	0.0018056706
G060	G009	0.0018056497
G042	G053	0.0018056459
G062	G075	0.0018055595
G031	G078	0.0018055587
G078	G013	0.001805521
G062	G064	0.0018055057
G013	G052	0.0018054958
G045	G004	0.0018054843
G087	G095	0.0018054509
G059	G024	0.001805432
G097	G022	0.001805428
G021	G052	0.0018054077
G002	G031	0.001805406
G062	G086	0.0018054007
G082	G032	0.0018053666
G009	G036	0.0018053593
G070	G085	0.0018053353
G026	G019	0.0018052869
G053	G027	0.0018052633
G076	G010	0.0018052389
G090	G016	0.0018051823
G080	G013	0.0018051631
G007	G079	0.0018050954
G076	G091	0.001805086
G070	G048	0.0018050841
G092	G035	0.0018050789
G085	G047	0.0018050596
G094	G095	0.0018050581
G083	G065	0.0018050226
G049	G023	0.001804999
G013	G020	0.0018049973
G008	G019	0.001804988
G081	G032	0.0018049813
G100	G056	0.0018049565
G028	G054	0.0018049424
G037	G040	0.0018049275
G013	G096	0.0018048715
G070	G014	0.0018048647
G024	G003	0.0018048369
G053	G040	0.0018048073
G072	G062	0.0018048044
G032	G072	0.0018047786
G018	G095	0.001804773
G024	G086	0.00180477
G061	G097	0.0018047497
G078	G054	0.0018047486
G051	G036	0.0018046725
G073	G034	0.0018046442
G036	G030	0.0018046021
G021	G049	0.0018045963
G003	G033	0.0018045855
G034	G076	0.001804503
G015	G004	0.0018045016
G029	G066	0.001804474
G068	G020	0.0018044667
G090	G014	0.0018044608
G038	G098	0.0018044444
G100	G018	0.0018044384
G084	G010	0.0018044346
G089	G076	0.0018044157
G093	G085	0.001804352
G005	G092	0.0018042777
G017	G007	0.0018042731
G057	G087	0.00180424
G093	G096	0.0018042187
G056	G051	0.0018042147
G009	G031	0.0018041997
G043	G014	0.0018041958
G042	G015	0.0018041882
G023	G091	0.0018041522
G022	G007	0.0018040985
G038	G013	0.001804072
G017	G049	0.0018040681
G017	G022	0.0018040038
G003	G100	0.0018039922
G036	G072	0.0018039747
G066	G087	0.0018039156
G007	G027	0.0018038868
G071	G019	0.0018038767
G015	G091	0.0018038653
G009	G090	0.0018038343
G009	G037	0.0018038052
G059	G030	0.0018037978
G045	G087	0.0018037504
G089	G026	0.0018037464
G083	G048	0.0018037328
G036	G061	0.001803668
G087	G040	0.001803649
G030	G094	0.001803642
G001	G096	0.0018036141
G058	G100	0.001803574
G023	G098	0.0018035662
G050	G038	0.0018035241
G096	G086	0.0018035091
G042	G002	0.0018034816
G083	G092	0.001803457
G076	G048	0.0018034267
G009	G010	0.0018034072
G100	G009	0.0018032647
G041	G093	0.0018032513
G023	G060	0.0018032221
G081	G055	0.0018031832
G078	G075	0.0018031553
G041	G086	0.0018031124
G072	G060	0.0018030646
G048	G056	0.001803056
G099	G003	0.0018030463
G067	G037	0.0018030383
G089	G084	0.0018030374
G096	G036	0.0018030253
G062	G048	0.0018029235
G063	G041	0.0018028719
G052	G026	0.0018028517
G041	G077	0.0018028121
G001	G011	0.0018027938
G069	G090	0.0018027273
G068	G073	0.001802727
G075	G089	0.0018026998
G058	G092	0.0018026438
G099	G065	0.0018026294
G061	G064	0.0018026034
G048	G099	0.001802602
G030	G073	0.0018025893
G097	G065	0.0018025616
G097	G006	0.0018025603
G023	G047	0.0018025462
G030	G018	0.0018025186
G009	G062	0.0018025013
G064	G002	0.0018024913
G036	G005	0.0018024576
G078	G067	0.001802443
G029	G086	0.001802439
G033	G025	0.001802419
G037	G013	0.001802415
G035	G095	0.0018023853
G076	G066	0.0018023575
G041	G019	0.0018023311
G084	G095	0.0018023014
G056	G013	0.0018022632
G015	G088	0.0018022486
G023	G040	0.0018022292
G023	G048	0.0018022285
G079	G094	0.0018021934
G036	G002	0.0018021698
G053	G091	0.0018021612
G035	G014	0.0018021121
G075	G044	0.0018020066
G056	G097	0.0018019959
G088	G006	0.0018019752
G086	G075	0.0018019696
G025	G038	0.0018019662
G073	G090	0.0018019591
G006	G039	0.0018019435
G059	G039	0.0018019185
G072	G057	0.0018019137
G002	G063	0.001801904
G087	G069	0.0018019015
G069	G019	0.0018018922
G060	G011	0.0018018911
G099	G077	0.0018018319
G041	G050	0.0018018292
G049	G092	0.0018018151
G088	G097	0.0018018128
G086	G022	0.00180172
G040	G004	0.0018017081
G013	G078	0.001801694
G090	G052	0.0018016755
G004	G050	0.0018016503
G044	G018	0.0018015859
G061	G039	0.0018015784
G003	G058	0.0018015752
G020	G070	0.0018015264
G045	G027	0.0018015207
G036	G049	0.0018014916
G043	G072	0.0018014762
G063	G039	0.0018014415
G053	G065	0.0018014163
G095	G002	0.0018013803
G094	G080	0.0018013655
G010	G077	0.0018013648
G096	G055	0.001801325
G060	G100	0.0018012926
G057	G033	0.0018012746
G010	G090	0.0018012413
G043	G021	0.0018012286
G056	G052	0.0018012007
G073	G050	0.0018011805
G082	G005	0.0018011674
G083	G060	0.0018011228
G006	G046	0.0018011071
G062	G050	0.001801106
G066	G099	0.0018011031
G010	G005	0.0018010997
G098	G015	0.0018010954
G047	G014	0.0018010738
G040	G073	0.0018010704
G055	G008	0.0018010437
G018	G084	0.0018010223
G042	G003	0.001801013
G007	G083	0.0018009986
G029	G007	0.0018009945
G046	G093	0.0018008972
G010	G061	0.0018008931
G100	G034	0.0018008546
G021	G090	0.0018007496
G066	G090	0.001800744
G077	G059	0.0018007177
G015	G043	0.0018007067
G036	G007	0.0018006959
G059	G070	0.0018006937
G004	G092	0.0018006613
G079	G031	0.0018006512
G068	G040	0.0018006442
G079	G047	0.0018006405
G026	G003	0.001800605
G003	G067	0.0018005838
G027	G080	0.0018005113
G075	G018	0.0018005103
G037	G086	0.0018004916
G034	G011	0.0018004288
G065	G029	0.001800422
G049	G009	0.0018004071
G052	G029	0.0018004002
G014	G074	0.0018003819
G094	G092	0.0018003582
G043	G096	0.0018002952
G054	G004	0.0018001847
G029	G047	0.0018001645
G014	G035	0.0018001612
G029	G068	0.001800155
G047	G021	0.0018001441
G088	G070	0.0018001368
G088	G015	0.0018001257
G055	G028	0.0018001014
G098	G075	0.0018000979
G060	G037	0.0018000458
G024	G014	0.001800045
G061	G028	0.0018000052
G001	G049	0.0017999628
G009	G085	0.0017999562
G030	G041	0.0017999399
G099	G082	0.001799922
G007	G098	0.0017998794
G090	G065	0.0017998684
G059	G016	0.0017998581
G087	G067	0.0017998557
G045	G068	0.0017998404
G022	G086	0.0017998331
G093	G044	0.0017998202
G048	G009	0.0017998182
G095	G094	0.0017997702
G066	G005	0.0017997257
G010	G056	0.0017997117
G086	G052	0.0017996911
G038	G003	0.0017996546
G030	G060	0.0017996229
G002	G034	0.0017996101
G067	G084	0.0017995785
G097	G060	0.00179953
G096	G046	0.001799512
G093	G011	0.0017994887
G054	G056	0.0017994803
G029	G098	0.0017994484
G091	G077	0.0017994402
G043	G041	0.0017994358
G042	G071	0.0017994291
G033	G065	0.001799425
G100	G097	0.001799424
G057	G098	0.0017994053
G036	G047	0.0017993872
G092	G098	0.0017993734
G041	G069	0.0017993536
G035	G002	0.0017993221
G065	G066	0.0017992888
G045	G078	0.0017992832
G008	G017	0.0017992523
G002	G093	0.0017992485
G094	G020	0.0017992484
G089	G070	0.0017991873
G047	G095	0.0017991711
G009	G012	0.0017991705
G060	G021	0.001799167
G058	G019	0.0017991655
G075	G007	0.0017991599
G008	G079	0.0017991184
G094	G037	0.0017991114
G037	G036	0.0017990856
G041	G070	0.0017990832
G082	G002	0.0017990422
G085	G044	0.0017990295
G085	G006	0.0017990252
G100	G021	0.0017990205
G031	G064	0.001799012
G004	G001	0.00179898
G045	G030	0.0017989527
G061	G063	0.0017989476
G015	G006	0.0017989043
G057	G015	0.0017988668
G070	G043	0.0017988553
G077	G055	0.0017987983
G092	G031	0.0017987881
G084	G090	0.0017987709
G042	G064	0.001798747
G099	G060	0.0017987443
G026	G028	0.0017987186
G075	G020	0.0017987145
G099	G095	0.0017987067
G025	G002	0.0017987023
G066	G078	0.0017986819
G031	G065	0.00179867
G068	G050	0.0017986468
G085	G016	0.0017985811
G085	G061	0.0017985115
G094	G049	0.0017984814
G074	G060	0.0017984741
G093	G097	0.0017984292
G021	G007	0.0017983494
G090	G058	0.0017983232
G010	G049	0.0017983153
G068	G036	0.0017982865
G016	G045	0.0017982365
G088	G011	0.0017982344
G015	G053	0.0017982234
G058	G029	0.001798184
G056	G040	0.0017981811
G050	G076	0.0017981785
G062	G004	0.0017981271
G075	G069	0.001798127
G093	G051	0.0017981256
G035	G005	0.0017981253
G084	G041	0.0017981051
G064	G076	0.0017980937
G066	G100	0.001798079
G014	G057	0.0017980307
G021	G032	0.0017980202
G083	G078	0.0017980081
G004	G068	0.0017979895
G019	G071	0.0017979215
G035	G090	0.0017979069
G075	G100	0.0017978981
G015	G009	0.0017978504
G061	G083	0.001797808
G040	G092	0.0017978019
G029	G035	0.0017977733
G024	G053	0.0017977421
G009	G065	0.0017977394
G027	G036	0.0017977306
G066	G050	0.0017977239
G068	G061	0.001797686
G032	G028	0.0017976543
G034	G096	0.0017976298
G065	G034	0.0017976181
G051	G096	0.0017975935
G085	G067	0.0017975842
G085	G092	0.001797566
G080	G015	0.0017975407
G020	G072	0.0017975055
G020	G038	0.0017974911
G005	G016	0.0017974764
G026	G052	0.0017974575
G026	G053	0.0017974403
G056	G092	0.0017974216
G049	G077	0.0017974004
G086	G084	0.0017973485
G085	G059	0.0017973485
G094	G018	0.0017973438
G007	G022	0.0017973103
G036	G079	0.001797303
G059	G082	0.001797288
G042	G096	0.0017972649
G058	G052	0.0017972501
G068	G029	0.001797235
G053	G079	0.0017972302
G085	G068	0.0017972232
G013	G038	0.0017972059
G040	G017	0.0017971944
G066	G074	0.0017971698
G033	G082	0.0017971625
G007	G004	0.0017971471
G007	G085	0.0017971001
G002	G090	0.0017970935
G056	G063	0.0017970899
G002	G001	0.0017970762
G094	G058	0.001797076
G015	G038	0.001797064
G001	G080	0.0017970353
G078	G082	0.0017970336
G089	G019	0.0017970194
G006	G007	0.0017970072
G041	G096	0.0017970036
G068	G085	0.0017969401
G069	G022	0.0017969367
G084	G006	0.0017969056
G046	G084	0.0017968982
G037	G056	0.0017968832
G083	G015	0.0017968426
G037	G089	0.0017968371
G097	G007	0.0017967852
G005	G063	0.00179674
G086	G093	0.0017966819
G038	G039	0.0017966796
G070	G090	0.0017966676
G080	G049	0.0017965796
G030	G023	0.0017964576
G100	G082	0.0017964228
G074	G002	0.0017963962
G042	G063	0.0017963463
G049	G005	0.0017963311
G090	G032	0.0017963204
G062	G096	0.0017963125
G055	G026	0.0017962966
G060	G038	0.0017962725
G023	G042	0.001796239
G024	G023	0.0017962094
G085	G071	0.001796162
G095	G085	0.0017961415
G027	G043	0.0017961399
G051	G025	0.0017961139
G072	G044	0.0017961044
G050	G019	0.0017960984
G030	G066	0.0017960982
G082	G018	0.0017960537
G017	G057	0.0017960416
G048	G022	0.0017960166
G007	G053	0.0017959871
G018	G073	0.0017959445
G068	G071	0.0017959289
G016	G084	0.0017958693
G071	G091	0.0017958637
G099	G100	0.0017958629
G055	G096	0.0017958212
